HashID|Product|SKU|Brand|MPN|Attr
05-01-01-03|SIEMENS 3KW 3PH 415V 440 6SE64402UD230BA1|WXW01170669|SIEMENS|6SE6440-2UD23-0BA1|'Heavy Duty Current Rating (A)': '7.7', 'Heavy Duty Type Output HP (Power)': '4', 'Heavy Duty Type Output kW (Power)': '3', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Type Output HP (Power)': '4', 'Light Duty Type Output kW (Power)': '3', 'Net Weight': '3.3 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '172 MM', 'Total Height': '202 MM', 'Total Width (T)': '149 MM'
05-01-01-03|SIEMENS 45KW 3PH 415V 440 6SE64402UD345FA1|WXW01171716|SIEMENS|6SE6440-2UD34-5FA1|'Heavy Duty Current Rating (A)': '90', 'Heavy Duty Type Output HP (Power)': '60', 'Heavy Duty Type Output kW (Power)': '45', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '110', 'Light Duty Type Output HP (Power)': '75', 'Light Duty Type Output kW (Power)': '55', 'Net Weight': '56 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '320 MM', 'Total Height': '850 MM', 'Total Width (T)': '350 MM'
05-01-01-03|SIEMENS 4KW 3PH 415V 440 6SE64402UD240BA1|WXW01170670|SIEMENS|6SE6440-2UD24-0BA1|'Heavy Duty Current Rating (A)': '10.2', 'Heavy Duty Type Output HP (Power)': '5.5', 'Heavy Duty Type Output kW (Power)': '4', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Type Output HP (Power)': '7.5', 'Light Duty Type Output kW (Power)': '5.5', 'Net Weight': '3.3 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '172 MM', 'Total Height': '202 MM', 'Total Width (T)': '149 MM'
05-01-01-03|SIEMENS 5.5KW 3PH 415V 440 6SE64402UD255CA1|WXL0297|SIEMENS|6SE6440-2UD25-5CA1|'Heavy Duty Current Rating (A)': '13', 'Heavy Duty Type Output HP (Power)': '7.5', 'Heavy Duty Type Output kW (Power)': '5.5', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '19', 'Light Duty Type Output HP (Power)': '10', 'Light Duty Type Output kW (Power)': '7.5', 'Net Weight': '5.5 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '195 MM', 'Total Height': '245 MM', 'Total Width (T)': '185 MM'
05-01-01-03|SIEMENS 55KW 3PH 415V 440 6SE64402UD355FA1|WXW01171717|SIEMENS|6SE6440-2UD35-5FA1|'Heavy Duty Current Rating (A)': '110', 'Heavy Duty Type Output HP (Power)': '75', 'Heavy Duty Type Output kW (Power)': '55', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '145', 'Light Duty Type Output HP (Power)': '100', 'Light Duty Type Output kW (Power)': '75', 'Net Weight': '56 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '320 MM', 'Total Height': '850 MM', 'Total Width (T)': '350 MM'
05-01-01-03|SIEMENS 7.5KW 3PH 415V 440 6SE64402UD275CA1|WXW01170672|SIEMENS|6SE6440-2UD27-5CA1|'Heavy Duty Current Rating (A)': '19', 'Heavy Duty Type Output HP (Power)': '10', 'Heavy Duty Type Output kW (Power)': '7.5', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '26', 'Light Duty Type Output HP (Power)': '15', 'Light Duty Type Output kW (Power)': '11', 'Net Weight': '5.5 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '195 MM', 'Total Height': '245 MM', 'Total Width (T)': '185 MM'
05-01-01-03|SIEMENS CANBUS CONNECTION 6SE64001CB000AA0|WXW01803037|SIEMENS|6SE64001CB000AA0|'Accessory Product': 'Module - Canopen'
05-01-01-03|SIEMENS INVERTER 6SE64402UD375FA1|WXW01171718|SIEMENS|6SE6440-2UD37-5FA1|'Heavy Duty Current Rating (A)': '145', 'Heavy Duty Type Output HP (Power)': '100', 'Heavy Duty Type Output kW (Power)': '75', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '178', 'Light Duty Type Output HP (Power)': '120', 'Light Duty Type Output kW (Power)': '90', 'Net Weight': '56 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '320 MM', 'Total Height': '850 MM', 'Total Width (T)': '350 MM'
05-01-01-03|SIEMENS MICROMASTER DEVICE 6SE64001DN000AA0|WXW01318750|SIEMENS|6SE64001DN000AA0|'Accessory Product': 'Module - Devicenet'
05-01-01-03|SIEMENS PROFIBUS MODULE 6SE64001PB000AA0|WXL0326|SIEMENS|6SE6400-1PB00-0AA0|'Accessory Product': 'Module - Profibus'
05-01-02-05|SIEMENS 3RH1911-1FA22 SRIUS AUX CONTACT 2NO+2NC FRONT MOUNT S00|WXW01032698|SIEMENS|3RH1911-1FA22|'Accessory Product': 'Auxiliary Switch Block'
05-01-02-05|SIEMENS 3RH19111FA40 AUXILIARY CONTACT, 4NO|WXW00861445|SIEMENS|3RH1911-1FA40|'Accessory Product': 'Auxiliary Switch Block'
05-01-02-05|SIEMENS 3RV19011A AUXILIARY SWITCH, LATERALLY FIT|WXW01034199|SIEMENS|3RV1901-1A|'Accessory Product': 'Auxiliary Switch'
05-01-02-05|SIEMENS AUXILIARY SWITCH BLOCK SIZE S00 3RH19111FA11|WXW01034092|SIEMENS|3RH1911-1FA11|'Accessory Product': 'Auxiliary Switch Block'
05-01-02-05|SIEMENS AUXILIARY SWITCH, TRANSVERSE 1 NO + 1NC, F. CIRCUIT-BREAKER, SIZE S00,S0,S2,S3 3RV19011E|WXL0118|SIEMENS|3RV1901-1E|'Accessory Product': 'Auxiliary Switch'
05-01-02-08|SCHNEIDER LIMIT SWITCH SEE SALES TEXT XCKJ10511H29|WXL0220|Schneider Electric|LIMIT SWITCH  SEE SALES TEXT  |'Body Material': 'Metal', 'IP Rating IEC (Degree of Protection)': 'IP66', 'Limit Switch or Actuator Type': 'Snap Action', 'Size (Connection)': 'M20'
05-01-02-08|SCHNEIDER LIMIT SWITCH SEE SALES TEXT XCKJ161H29|WXW01501079|Schneider Electric|XCKJ161H29|'Limit Switch or Actuator Type': 'Limit Switch (Standard)'
05-01-02-08|SCHNEIDER LIMIT SWITCH XCKJ10513H29|WXL0954|Schneider Electric|XCKJ10513H29|'Body Material': 'Metal', 'Contact Configuration': '1 NC + 1 NO', 'IP Rating IEC (Degree of Protection)': 'IP66', 'Limit Switch or Actuator Type': 'Snap Action', 'Size (Connection)': 'M20'
05-01-02-08|SCHNEIDER LIMIT SWITCH XCKJ50513H29|WXW01501086|Schneider Electric|XCKJ50513H29|'Limit Switch or Actuator Type': 'Limit Switch (Standard)'
05-01-02-08|SCHNEIDER LIMIT SWITCH XCKJ50541H29|WXW01501087|Schneider Electric|XCKJ50541H29|'Limit Switch or Actuator Type': 'Limit Switch (Standard)'
05-01-02-08|SCHNEIDER LIMIT SWITCH XCKJ50559H29|WXW01501088|Schneider Electric|XCKJ50559H29|'Limit Switch or Actuator Type': 'Limit Switch (Standard)'
05-01-02-08|SCHNEIDER LIMIT SWITCH XCKJ561H29|WXW01501089|Schneider Electric|XCKJ561H29|'Limit Switch or Actuator Type': 'Limit Switch (Standard)'
05-02-01-02|SHESTO LIGHTCRAFT 16W TUBE FOR LC8076/T|WXW03277375|SHESTO|LC8076/T|
05-02-01-02|SHESTO LIGHTCRAFT FLEXI NEXK MAGNIFIER LAMP 12W LC8082|WXW03277374|SHESTO|LC8082|
05-02-01-02|SHESTO LIGHTCRAFT MAGNIFIER LAMP 22W LC8074|WXW03277377|SHESTO|LC8074|
05-02-01-02|SHESTO SPARE TUBE LC8064/T|WXW03042662|SHESTO|LC8064/T|
05-02-01-02|SHESTO SPARE TUBE LC8093/T|WXW02950331|SHESTO|LC8093/T|
07-01-01-01|ACTION SEALTITE 4 TANKER SER TAIL MS TANK400ST-MS|WXF1272|Action Sealtite|TANK400ST-MS|
07-01-01-01|SMC 5 PORT SOLENOID VALVE SV2100-5FUD|WXW03056545|SMC PNEUMATICS|SV2100-5FUD|
07-01-01-01|SMC 5 PORT VALVE UNIT SV1400-5FU|WXW02155224|SMC PNEUMATICS|SV1400-5FU|
07-01-01-01|SMC 5/3 SOLENOID VALVE 24VDC SV1500-5FU|WXW03065879|SMC PNEUMATICS|SV1500-5FU|
07-01-16|LEGRIS 0654-00-13 BLOW GUN|WXF7546|LEGRIS|0654 00 13|'Body Material': 'Polymer', 'Connection Thread Size': 'G1/4 BSPP', 'Input Connection Type': 'Bottom Entry', 'Maximum Ambient Temperature (°C)': '50', 'Maximum Working Pressure (Bar)': '10', 'Minimum Ambient Temperature (°C)': '-15', 'Net Weight': '0.189 KG'
07-01-16|LEGRIS BLOW GUN 0659-00-13|WXF7547|LEGRIS|0659 00 13|'Colour': 'Blue', 'Connection Thread Size': 'G1/4 BSPP', 'Input Connection Type': 'Bottom Entry', 'Maximum Working Pressure (Bar)': '10', 'Net Weight': '0.072 KG'
07-01-16|NORGREN METAL BLOW GUN BG4000|WXW00746992|NORGREN|BG4000|'Maximum Working Pressure (Bar)': '10', 'Net Weight': '0.0857 KG'
07-01-16|NORGREN PLASTIC BLOW GUN BG5000|WXW00642145|NORGREN|BG5000|'Maximum Working Pressure (Bar)': '10', 'Net Weight': '0.08 KG'
07-01-16|SILVENT LONG TRIGGERED AIR GUN 007-P|WXF10814|SILVENT|007-P|'Body Material': 'Polyether ether ketone (PEEK)', 'Connection Thread Size': 'G1/4 BSPP', 'Maximum Ambient Temperature (°C)': '70', 'Maximum Working Pressure (Bar)': '7', 'Maximum Working Pressure (psi)': '100', 'Net Weight': '0.163 KG', 'Sound Level (Max)': '79 dB(A)'
07-01-16|SMC BLOW DOWN GUN VMG11W-02-04|WXW02035325|SMC PNEUMATICS|VMG11W-02-04|'Net Weight': '0.22 KG'
07-01-16|SMC BLOW GUN + NOZZLE 2MM VMG11BU-F02-13|WXW02868481|SMC PNEUMATICS|VMG11BU-F02-13|'Body Material': 'Plastic (PBT)', 'Colour': 'Dark Blue', 'Input Connection Type': 'Bottom Entry', 'Maximum Ambient Temperature (°C)': '60', 'Maximum Working Pressure (Bar)': '10', 'Minimum Ambient Temperature (°C)': '-5', 'Net Weight': '0.21 KG', 'Port Size': 'G1/4 BSPP'
07-01-16|SMC BLOW GUN 1/4 BSP VMG11BU-02-02|WXW01894132|SMC PNEUMATICS|VMG11BU-02-02|'Net Weight': '0.192 KG'
07-01-16|SMC BLOW GUN G1/4 WITH DARK BLUE BODY + BOTTOM PIPING ENTRY + 2MM MALE NOZZLE DIAM VMG11BU-F02-03|WXW01898877|SMC PNEUMATICS|VMG11BU-F02-03|'Colour': 'Blue', 'Input Connection Type': 'Bottom Entry', 'Net Weight': '180 GRM', 'Port Size': 'G1/4 BSPP'
07-01-16|SMC BLOW GUN VMG11BU-02-13|WXW03401711|SMC PNEUMATICS|VMG11BU-02-13|'Net Weight': '0.21 KG'
07-01-16|SMC BLOW GUN VMG11BU-02-33|WXW01692047|SMC PNEUMATICS|VMG11BU-02-33|'Net Weight': '0.655 KG'
07-01-16|SMC BLOW GUN VMG11BU-F02-32|WXW01924878|SMC PNEUMATICS|VMG11BU-F02-32|'Net Weight': '0.247 KG'
07-01-16|SMC BLOW GUN VMG11W-F02|WXF5462|SMC PNEUMATICS|VMG11W-F02|'Body Material': 'Plastic (PBT)', 'Colour': 'White', 'Input Connection Type': 'Bottom Entry', 'Maximum Ambient Temperature (°C)': '60', 'Maximum Working Pressure (Bar)': '10', 'Minimum Ambient Temperature (°C)': '-5', 'Net Weight': '0.181 KG', 'Port Size': 'G1/4 BSPP'
07-01-16|SMC BLOW GUN VMG12BU-F02|WXF5464|SMC PNEUMATICS|VMG12BU-F02|'Net Weight': '0.2 KG'
07-01-16|SMC BLOW GUN VMG12W-F02|WXF5466|SMC PNEUMATICS|VMG12W-F02|'Net Weight': '0.2 KG'
07-01-16|SMC ENERGY SAVING BLOW GUN VMG11BU-02-03|WXW01529115|SMC PNEUMATICS|VMG11BU-02-03|'Net Weight': '0.208 KG'
07-01-16|SMC VMG11BU-F02-03 BLOW GUN|WXF5460|SMC PNEUMATICS|VMG11BU-F02|'Body Material': 'Plastic (PBT)', 'Colour': 'Dark Blue', 'Input Connection Type': 'Bottom Entry', 'Maximum Ambient Temperature (°C)': '60', 'Maximum Working Pressure (Bar)': '10', 'Minimum Ambient Temperature (°C)': '-5', 'Net Weight': '165 GRM', 'Port Size': 'G1/4 BSPP'
07-30-30-20|DOSATRON D3RE-5V VF WATER POWERED COOLANT MIXER 0.5 TO 5|WXW03605124|DOSATRON|D3RE-5V VF|'Strength': '0.5% - 5%'
07-30-30-60|SIP PROFESSIONAL SUB 2020SS DIRTY WATER PUMP STAINLESS STEEL 06819|1.01E+11|SIP GROUP|6819|
07-30-30-70|ROEBUCK SPECIALIST ROTARY PUMP RYTON RSR|WXW02943170|ROEBUCK RED|RSR|
07-30-30-99|HARTLE GREASE PUMP OUTFIT 12.5KG|WX106554|HARTLE|BGH125|
07-30-30-99|HARTLE POLYPROPYLENE ROTARY PUMP|WX106572|HARTLE|PP9|
07-30-30-99|HILL TRANSFER PUMP P925|WXW02896959|HILL PUMPS|P925-AAA|
07-30-30-99|HITECH EVOLUTION EVOSYSTEM 3 INCH DIRTY WATER PUMP OUTPUT DWP1000|WXW03836425|EVOLUTION POWER TOOLS|DWP1000|"'Capacity': '8 mm', 'Lift (Max)': '28 m', 'Max Air Flow': '1000 l/min', 'Outside Diameter': '75mm (3"")', 'Total Height': '8 MTR', 'Type(s)': '4-Stroke petrol', 'Wheel Type': '8"" rubber tyres'"
08-02-01-14|DEWALT BRAD POINT WOOD DRILLS DT4535 5 PIECE SET|WX103769|DEWALT|DT4535-QZ|'Net Weight': '0.14 KG'
08-02-09-99|ARMEG PTC PREMIUM DIAMOND TILE BLADE 115MM PTCDB115X22.2P|WX102803|ARMEG|PTCDB115X22.2P|
08-02-09-99|BOSCH CHUCK 3 JAW|WXW02555448|BOSCH|2608598122|
08-02-09-99|DEWALT DIAMOND DRILL 1300W 152MM - D21570K 110V|WX103698|DEWALT|D21570K-LX|"'Drilling Capacity (Concrete) mm': '22', 'Drilling Capacity (Masonry) mm': '127', 'External Diameter': '43 MM', 'Free Speed (RPM)': '0-1250/3500', 'Maximum diamond core (mm)': '127', 'Net Weight': '3 KG', 'Power Input': '1300', 'Power Output': '680', 'Spindle Thread Size': '1/2"" x 20 U.N.F', 'Voltage': '110 V'"
08-02-09-99|DEWALT DIAMOND TILE DRILL SET DT6046-QZ|WX103797|DEWALT|DT6046-QZ|'Kit Contents': '5, 6, 7, 8 and 10mm drill bits'
08-02-09-99|DISSTON HOLESAW KIT D9593M 8 PIECE SET|WX30549|DISSTON|D9593M|'Net Weight': '1.099 KG', 'Size': '243 x 163 x 80 mm'
08-02-09-99|DISSTON HOLESAW KIT D9596 13 PIECE SET|WX30551|DISSTON|D9596|'Net Weight': '0.157 KG', 'Size': '242 x 163 x 73 mm'
08-02-09-99|IRWIN 10504205 BI-METAL HOLESAW 105MM|WXW02514469|IRWIN|10504205|'Diameter (mm)': '105'
08-02-09-99|IRWIN 10504534 MANDREL 9.5MM 32-210MM|WXW02514470|IRWIN|10504534|'Hole Size': '32-210mm', 'To suit chuck size': '9.5mm'
08-02-09-99|IRWIN 10505819 BI-METAL HOLESAW 168MM|WXW02059580|IRWIN|10505819|'Diameter (mm)': '168'
08-07-05|ADDISON IMET - SIRIO 315 VERTICAL MANUAL CIRCULAR SAW|WXW03039196|Addison Saws Ltd|SIRIO 315|
08-07-05|ADDISON IMET 2 WAY MITRING GRAVITY FEED BANDSAW BS300 PLUS GH|WXW03910496|IMET|BS300 PLUS GH|
08-07-05|BAILEIGH BS-350M HORIZ BANDSAW MANUAL/CONTROLED DESCENT 270MM 240V|WXW02511132|BAILEIGH INDUSTRIAL|BS-350M|'Blade Size (mm)': '25 x 1 x 3160 mm', 'Blade Speed': '20 - 85 mpm', 'Capacity': 'Square 90° / 45° / 60° / 45°L - 260 mm x 220 mm x 150 mm x 180 mm:  Round 90° / 45° / 60° / 45°L - 270 mm x 240 mm x 160 mm x 210 mm:  Rectangular 90 x 45 x 45L - 350 x 220 x 240 x 160 x 185 x 110 mm', 'Control Options': 'Hydraulic Descent', 'Motor': 'High Torque 1.5Kw (AC)', 'Power': '220V, 50Hz, 1-Phase', 'Shipping Dimensions': '1753 x 762 x 1219 mm', 'Shipping Weight': '410 kg', 'Table Height': '889 mm', 'Type': 'Manual return'
08-07-05|BAILEIGH HORIZ BANDSAW MANUAL/CONTROLED DESCENT 227MM 240V BS-210M|WXW03325322|BAILEIGH INDUSTRIAL|BS-210M|'Blade Size (mm)': '19 x 1 x 2110 mm', 'Blade Speed': '20 - 85 mpm', 'Capacity': 'Square 90° / 45° / 60° - 177 x 177 mm / 110 x 110 mm / 60 x 60 mm:  Round 90° / 45° / 60° - 177 mm x 120 mm x 69 mm:  Rectangle 90° - 210 mm x 170 mm', 'Control Options': 'Hydraulic Descent', 'Motor': 'High Torque .75Kw (AC)', 'Power': '220V, 50Hz, 1-Phase', 'Shipping Dimensions': '1524 x 1118 x 1219 mm', 'Shipping Weight': '202 kg', 'Table Height': '889 mm', 'Type': 'Manual return'
08-07-05|CLARKE BANDSAW MACHINE 6 INCH (D) CBS45MD|WXW01549461|CLARKE POWER PRODUCTS|6460060|
08-07-05|CLARKE BANDSAW MET/CUT 7 INCH CBS7MB|WXW02207695|CLARKE POWER PRODUCTS|6460122|'Blade Speed': '34,41,59,98 M/min', 'Capacity, cutting 45deg': '100mm round, 90x180mm flat mm', 'Capacity, cutting 90deg': '180mm round, 180x300mm flat', 'Length': '1190 MM', 'Net Weight': '143 KG', 'Rectangular section capacity 90 degree': '1Hp', 'Size': '1190x989x406 mm', 'Total Height': '406 MM', 'Width External': '989 MM'
08-07-05|DRAPER MBS46A BANDSAW 30736|WX30796|DRAPER TOOLS|30736|
08-07-05|EXCEL 1-625-200V PBS 250V HEAVY DUTY BANDSAW|WXW01941297|Excel Machine Tools|1-625-200V|
08-07-05|EXCEL 1-631-100 KV40 HEAVY DUTY VERTICAL BANDSAW|WXW03458144|Excel Machine Tools|1-631-100|
08-07-05|IMET GBS242 AUTOCUT BANDAW 2WAY MITRE WITH 3WAY GRAVITY FEED 440V 3PH|WXW03830896|IMET|GBS242|'Blade Speed': '35/70 meters/minute', 'Dimensions': 'W1500 x L1250 x H1700 mm (including head)', 'Motor Power': '1.3/1.3 kW', 'Number of Speeds': '2', 'Power Supply': '3phase', 'Saw Blade Dimensions': 'H27 x S0.9 x L2965 mm', 'Weight': '290 kg'
08-07-05|IMET GRAVITY FEED MITRING BANDSAW GH AUTOCUT GBS218GH|WXW03910497|IMET|GBS218GH|
08-07-05|IMET SIRIO 315 SH-SEMI AUTOMATIC VERTICAL CIRCULAR SAW|WXW03910495|IMET|SIRIO 315 SH|
08-07-05|KESMAK KME 280 AUTOMATIC NC ROLLER FEED BANDSAW 440V 3PH|WXW03830892|Kesmak|KME280|'Belt Speed': '20-110 m/min', 'Capacity, round': '280 mm', 'Cutting capacity square': '260 x 260 mm', 'Dimensions L x W x H': '2070 x 1100 x 1170 mm', 'Feed Height': '725 MM', 'Max Bar Feed': '6000 MM', 'Maximum Programs': '8', 'Motor Power': '2.2 kW', 'Rectangular W x H (mm)': '340 x 210 mm', 'Saw Blade Dimensions': '3660 x 27 mm', 'Weight': '675 kg'
08-07-05|KESMAK KME 350 AUTOMATIC NC ROLLER FEED BANDSAW 440V 3PH|WXW03830891|Kesmak|KME350|'Belt Speed': '20-110 m/min', 'Capacity, round': '350 mm', 'Cutting capacity square': '350 x 350 mm', 'Dimensions L x W x H': '2515 x 1200 x 1300 mm', 'Feed Height': '745 MM', 'Max Bar Feed': '6000 MM', 'Maximum Programs': '8', 'Motor Power': '3 kW', 'Rectangular W x H (mm)': '400 x 310 mm', 'Saw Blade Dimensions': '4860 x 34 mm', 'Weight': '1200 kg'
08-07-05|RECORD POWER BS250 PREMIUM 10 BANDSAW|WXW03474079|RECORD|BS250|"'Blade Speed': '740 m/min', 'Depth of Throat': '240 mm', 'Length of Blade': '70 1/2""', 'Max Depth of Cut': '120 mm', 'Motor': '1/2 hp', 'Net Weight': '30 KG', 'Size': 'H860 x W550 x D480 mm', 'Table Height': '370 mm', 'Table Size': '315 x 350 mm', 'Voltage': '230 V'"
08-07-05|RECORD POWER BS300E 12 BANDSAW|WXW03474078|RECORD|BS300E|"'Blade Speed': '820 & 380 m/min', 'Depth of Throat': '305 mm', 'Length of Blade': '93 1/4""', 'Max Depth of Cut': '190 mm', 'Motor': '1 hp', 'Net Weight': '80 KG', 'Size': 'H1690 x W880 x D680 mm', 'Table Height': '990 mm', 'Table Size': '480 x 400 mm', 'Voltage': '230 V'"
08-07-05|RECORD POWER BS350S PREMIUM 14 INCH BANDSAW 1.1/2 H/P 230V C/W STAND|WXW03371794|RECORD|BS350S|"'Blade Speed': '820 & 380 m/min', 'Depth of Throat': '340 mm', 'Length of Blade': '103 1/2""', 'Max Depth of Cut': '230 mm', 'Motor': '1.5 hp', 'Net Weight': '102 KG', 'Size': 'H1795 x W880 x D780 mm', 'Table Height': '998 mm', 'Table Size': '548 x 500 mm', 'Voltage': '230 V'"
08-07-05|STARTRITE 503 H/D TRADE SERIES BANDSAW 500MM 400V 3 PHASE|WXW03474045|RECORD|503/UK3|'Blade Speed': '1500 m/min', 'Blade Width': '6-30 mm', 'Length of Blade': '3962 mm', 'Max Depth of Cut': '335 mm', 'Net Weight': '220 KG', 'Power Output': '3.0 kW (UK3)', 'Table Size': '633 x 485 mm', 'Table Tilt': '0 - 45º', 'Throat width mm': '480 mm', 'Voltage': '400 V'
08-07-05|STARTRITE 603 H/D TRADE SERIES BANDSAW 600MM 400V 3 PHASE|WXW03474044|RECORD|603/UK3|'Blade Speed': '1500 m/min', 'Blade Width': '10-35 mm', 'Length of Blade': '4470 mm', 'Max Depth of Cut': '370 mm', 'Net Weight': '330 KG', 'Power Output': '4.0 kW (UK3)', 'Table Size': '700 x 608 mm', 'Table Tilt': '0 - 45º', 'Throat width mm': '580 mm', 'Voltage': '400 V'
08-07-06|CHESTER ASTRA SU-3VS MILLING MACHINE 415V|WXW03825912|CHESTER MACHINE TOOLS|SU-3VS|'Motor': '2.25 kW', 'Net Weight': '900 KG', 'Spindle Taper': 'R8', 'Table Size': '1067 x 230 mm', 'Travel X Axis': '700 mm', 'Travel Y Axis': '305 mm', 'Travel Z Axis': '406 mm', 'Voltage': '415 V'
08-07-06|CHESTER ASTRA SU-3VS-SUPER MILLING MACHINE 415V|WXW03825911|CHESTER MACHINE TOOLS|SU-3VS-SUPER|'Motor': '3.75 kW', 'Net Weight': '1280 KG', 'Spindle Taper': 'R8', 'Table Size': '1270 x 254 mm', 'Travel X Axis': '700 mm', 'Travel Y Axis': '400 mm', 'Travel Z Axis': '406 mm', 'Voltage': '415 V'
08-07-06|CHESTER ASTRA SU-5VS MILLING MACHINE 415V|WXW03825910|CHESTER MACHINE TOOLS|SU-5VS|'Motor': '3.75 kW', 'Net Weight': '1280 KG', 'Spindle Taper': 'ISO40', 'Table Size': '1370 x 254 mm', 'Travel X Axis': '800 mm', 'Travel Y Axis': '400 mm', 'Travel Z Axis': '406 mm', 'Voltage': '415 V'
08-07-06|CLARKE MICRO MILLING/DRILLING UNIT 7610850|WX103512|CLARKE POWER PRODUCTS|7610850|'Capacity End Milling': '10 mm', 'Drilling Capacity': '10 mm', 'Face mill capacity': '20 mm', 'Free Speed (RPM)': '100-2000', 'Length': '240 MM', 'Motor': '150W (230V)', 'Net Weight': '32 KG', 'Speed range, min': '100-1000 rpm', 'Spindle Design or Type': 'MT2', 'Spindle Length': '30 MM', 'Spindle Taper': 'MT2', 'Table cross travel': '90 mm', 'Table long travel': '180 mm', 'Table size W x D': '240 x 145 mm', 'Thread Size': '240 x 145', 'Throat gap (mm)': '140 mm', 'T-Slots Number/Dimensions': '8 mm', 'Width External': '145 MM', 'Width of Face': '20 mm'
08-07-06|CLARKE MILLING DRILL MACHINE CMD300|WXW02248299|CLARKE POWER PRODUCTS|CMD300|'Motor': '470W 230V', 'Number of Speeds': 'Variable', 'Speed range, max': '0-2500', 'Spindle Taper': 'MT3', 'Table size W x D': '92 x 400 mm'
08-07-06|EXCEL 0333-8170 MH35V DRILL MILL TILTING HEAD 3 PHASE|WXW03822204|Excel Machine Tools|0333-8170|'Capacity End Milling': '28 mm', 'Continuous Drilling Capacity': '28 mm', 'Dimensions L x W x H': '85 x 103 x 134 cm', 'Drilling Capacity': '32 mm', 'Face mill capacity': '80 mm', 'Head Movement': '± 60°', 'Max Distance Spindle Table': '440 mm', 'Max Throat Capacity': '215 mm', 'Motor': '(2 speed) 1.1 / 1.5 kW', 'Net Weight': '316 KG', 'Number of Speeds': '6', 'Spindle Speed Range': '50-3260 rpm', 'Spindle Taper': 'BT30', 'Table Size': '750 x 210 mm', 'Tailstock Spindle Travel': '90 mm', 'Travel X Axis': '450 mm', 'Travel Y Axis': '200 mm', 'Travel Z Axis': '460 mm', 'T-Slots Number/Dimensions': '12 mm / 3 / 63mm'
08-07-06|EXCEL 0333-8180 MH50G DRILL MILL TILTING HEAD 3 PHASE|WXW03822203|Excel Machine Tools|0333-8180|'Capacity End Milling': '32 mm', 'Continuous Drilling Capacity': '32 mm', 'Dimensions L x W x H': '121 x 102 x 165 cm', 'Drilling Capacity': '38 mm', 'Face mill capacity': '80 mm', 'Head Movement': '± 30°', 'Max Distance Spindle Table': '545 mm', 'Max Throat Capacity': '260 mm', 'Motor': '(2 speed) 2.2KW', 'Net Weight': '525 KG', 'Number of Speeds': '6', 'Spindle Speed Range': '50-3260 rpm', 'Spindle Taper': 'BT40', 'Table Size': '850 x 240 mm', 'Tailstock Spindle Travel': '115 mm', 'Travel X Axis': '520 mm', 'Travel Y Axis': '260 mm', 'Travel Z Axis': '465 / 385 mm', 'T-Slots Number/Dimensions': '18 mm / 3 / 80mm'
08-07-06|EXCEL 0333-8453 BF46 VARIO MANUAL DRILL/MILL TILTING HEAD|WXW03464038|Excel Machine Tools|0333-8453|
08-07-06|UNIPRIZE MILL UTM4VS 3PH (D)|WXW03530260|UNIPRIZE|UTM4VS|'Feed Range': '0.04/0.08/0.15', 'Motor': '3hp 3ph', 'Number of Feeds': '3', 'Number of Speeds': 'Variable', 'Speed range, max': '60-4200', 'Spindle Taper': 'R8 or ISO30', 'Table size W x D': '1270 x 254 mm'
08-10-34-02|CLARKE  3231550 CAM5002 24IN DRUM/BARREL ELECTRIC FAN 230V|WXW01687704|CLARKE POWER PRODUCTS|3231550|'Voltage': '230 V'
08-10-34-02|CLARKE 3231540 CFF18C100 18IN HIGH VELOCITY CHROME FLOOR FAN 230V|WXW03908266|CLARKE POWER PRODUCTS|3231540|'Voltage': '230 V'
08-10-34-02|CLARKE 3231555 CAM6000 30IN DRUM/BARREL FAN 230V|WXW02027140|CLARKE POWER PRODUCTS|3231555|'Voltage': '230 V'
08-10-34-02|CLARKE 3231560 CAM24 24IN DRUM FAN 230V|WXW03109562|CLARKE POWER PRODUCTS|3231560|'Voltage': '230 V'
08-10-34-02|CLARKE 3231570 CAM36 36IN DRUM FAN 230V|WXW03091129|CLARKE POWER PRODUCTS|3231570|'Voltage': '230 V'
08-10-34-02|CLARKE 3231590 CAM110 30IN DRUM FAN /BARREL ELECTRIC FAN 110V|WXW03632546|CLARKE POWER PRODUCTS|3231590|'Voltage': '110 V'
